Log ID,Username,Log Type,command,file,filename,full_command,stderr,stdout,time
ae49f45694333e9ca5064cfef20c95339d30c7c469fdd3144ca99f3a551bbe93,gunings,Bash,cat,"Hello
World
goodbye beautiful
world",hello_goodbye.txt,cat hello_goodbye.txt hello.txt,,"Hello
World
goodbye beautiful
world
Hello
World",2023-03-30:17:40
ae49f45694333e9ca5064cfef20c95339d30c7c469fdd3144ca99f3a551bbe93,gunings,Bash,ls,,,ls –l ~/*.txt,ls: cannot access '–l': No such file or directory,/home/jovyan/stderr.txt,2023-03-30:17:40
ae49f45694333e9ca5064cfef20c95339d30c7c469fdd3144ca99f3a551bbe93,gunings,Bash,ls,,,ls -l ~/*.txt,,-rw-r--r-- 1 jovyan users 0 Mar 30 17:40 /home/jovyan/stderr.txt,2023-03-30:17:40
ae49f45694333e9ca5064cfef20c95339d30c7c469fdd3144ca99f3a551bbe93,gunings,Bash,echo,"This is cat input
More cat input",cat.out,echo cat.out goodbye.txt hello_goodbye.txt hello.txt ls.out misc_child,,cat.out goodbye.txt hello_goodbye.txt hello.txt ls.out misc_child,2023-03-30:17:41
ae49f45694333e9ca5064cfef20c95339d30c7c469fdd3144ca99f3a551bbe93,gunings,Bash,echo,,~/*.txt,echo ~/*.txt,,/home/jovyan/stderr.txt,2023-03-30:17:41
ae49f45694333e9ca5064cfef20c95339d30c7c469fdd3144ca99f3a551bbe93,gunings,Bash,cp,"goodbye beautiful
world",goodbye.txt,cp goodbye.txt copied_goodbye.txt,,,2023-03-30:17:42
ae49f45694333e9ca5064cfef20c95339d30c7c469fdd3144ca99f3a551bbe93,gunings,Bash,cp,"goodbye beautiful
world",goodbye.txt,cp goodbye.txt misc_child/copied_goodbye.txt,,,2023-03-30:17:42
ae49f45694333e9ca5064cfef20c95339d30c7c469fdd3144ca99f3a551bbe93,gunings,Bash,cp,"goodbye beautiful
world",goodbye.txt,cp goodbye.txt misc_child,,,2023-03-30:17:43
ae49f45694333e9ca5064cfef20c95339d30c7c469fdd3144ca99f3a551bbe93,gunings,Bash,ls,,./misc_child,ls ./misc_child,,"copied_goodbye.txt
echo.out
echo_output.txt
goodbye.txt
misc_child_child",2023-03-30:17:43
ae49f45694333e9ca5064cfef20c95339d30c7c469fdd3144ca99f3a551bbe93,gunings,Bash,mv,,goodbye.txt,mv goodbye.txt renamed_goodbye.txt,,,2023-03-30:17:43
ae49f45694333e9ca5064cfef20c95339d30c7c469fdd3144ca99f3a551bbe93,gunings,Bash,mv,,renamed_goodbye.txt,mv renamed_goodbye.txt misc_child,,,2023-03-30:17:44
ae49f45694333e9ca5064cfef20c95339d30c7c469fdd3144ca99f3a551bbe93,gunings,Bash,ls,,,ls,,"cat.out
copied_goodbye.txt
hello_goodbye.txt
hello.txt
ls.out
misc_child",2023-03-30:17:45
ae49f45694333e9ca5064cfef20c95339d30c7c469fdd3144ca99f3a551bbe93,gunings,Bash,mv,,hello.txt,mv hello.txt ~,,,2023-03-30:17:45
ae49f45694333e9ca5064cfef20c95339d30c7c469fdd3144ca99f3a551bbe93,gunings,Bash,cd,,..,cd ..,,,2023-03-30:17:45
ae49f45694333e9ca5064cfef20c95339d30c7c469fdd3144ca99f3a551bbe93,gunings,Bash,cd,,,cd,,,2023-03-30:17:45
ae49f45694333e9ca5064cfef20c95339d30c7c469fdd3144ca99f3a551bbe93,gunings,Bash,ls,,,ls,,"data-store
hello.txt
stderr.txt
SuperShell
work",2023-03-30:17:45
ae49f45694333e9ca5064cfef20c95339d30c7c469fdd3144ca99f3a551bbe93,gunings,Bash,ln,,,ln -s hello.txt linked _hello.txt,ln: target '_hello.txt' is not a directory,,2023-03-30:17:46
ae49f45694333e9ca5064cfef20c95339d30c7c469fdd3144ca99f3a551bbe93,gunings,Bash,ln,,,ln -s hello.txt linked_hello.txt,,,2023-03-30:17:46
ae49f45694333e9ca5064cfef20c95339d30c7c469fdd3144ca99f3a551bbe93,gunings,Bash,cat,"Hello
World",linked_hello.txt,cat linked_hello.txt,,"Hello
World",2023-03-30:17:46
ae49f45694333e9ca5064cfef20c95339d30c7c469fdd3144ca99f3a551bbe93,gunings,Bash,ls,,,ls -l linked_hello.txt,,lrwxrwxrwx 1 jovyan users 9 Mar 30 17:46 linked_hello.txt -> hello.txt,2023-03-30:17:46
ae49f45694333e9ca5064cfef20c95339d30c7c469fdd3144ca99f3a551bbe93,gunings,Bash,mkdir,,,mkdir link_test,,,2023-03-30:19:39
ae49f45694333e9ca5064cfef20c95339d30c7c469fdd3144ca99f3a551bbe93,gunings,Bash,cd,,,cd link_test,,,2023-03-30:19:39
ae49f45694333e9ca5064cfef20c95339d30c7c469fdd3144ca99f3a551bbe93,gunings,Bash,ln,,,ln -s ../hello.txt hello.txt,,,2023-03-30:19:39
ae49f45694333e9ca5064cfef20c95339d30c7c469fdd3144ca99f3a551bbe93,gunings,Bash,cat,"Hello
World",hello.txt,cat hello.txt,,"Hello
World",2023-03-30:19:39
ae49f45694333e9ca5064cfef20c95339d30c7c469fdd3144ca99f3a551bbe93,gunings,Bash,ls,,,ls -l hello.txt,,lrwxrwxrwx 1 jovyan users 12 Mar 30 19:39 hello.txt -> ../hello.txt,2023-03-30:19:39
ae49f45694333e9ca5064cfef20c95339d30c7c469fdd3144ca99f3a551bbe93,gunings,Bash,cd,,,cd ~,,,2023-03-30:19:40
ae49f45694333e9ca5064cfef20c95339d30c7c469fdd3144ca99f3a551bbe93,gunings,Bash,cp,"Hello
World",hello.txt,cp hello.txt copied_hello.txt,,,2023-03-30:19:41
ae49f45694333e9ca5064cfef20c95339d30c7c469fdd3144ca99f3a551bbe93,gunings,Bash,pico,"Hello
Universe",hello.txt,,,,2023-03-30:19:42
ae49f45694333e9ca5064cfef20c95339d30c7c469fdd3144ca99f3a551bbe93,gunings,Bash,cat,"Hello
Universe",hello.txt,cat hello.txt copied_hello.txt,,"Hello
Universe
Hello
World",2023-03-30:19:42
ae49f45694333e9ca5064cfef20c95339d30c7c469fdd3144ca99f3a551bbe93,gunings,Bash,diff,"Hello
Universe",hello.txt,diff hello.txt copied_hello.txt,,"2c2
< Universe
---
> World",2023-03-30:19:42
ae49f45694333e9ca5064cfef20c95339d30c7c469fdd3144ca99f3a551bbe93,gunings,Bash,diff,"Hello
Universe",hello.txt,diff hello.txt linked_hello.txt,,,2023-03-30:19:43
ae49f45694333e9ca5064cfef20c95339d30c7c469fdd3144ca99f3a551bbe93,gunings,Bash,cp,,,cp ~/data-store/data/output/misc ~/misc,cp: -r not specified; omitting directory '/home/jovyan/data-store/data/output/misc',,2023-03-30:19:43
ae49f45694333e9ca5064cfef20c95339d30c7c469fdd3144ca99f3a551bbe93,gunings,Bash,cp,,,cp -r ~/data-store/data/output/misc ~/misc,,,2023-03-30:19:44
ae49f45694333e9ca5064cfef20c95339d30c7c469fdd3144ca99f3a551bbe93,gunings,Bash,ls,,,ls ~/data-store/data/output/misc,,"cat.out
copied_goodbye.txt
hello_goodbye.txt
ls.out
misc_child",2023-03-30:19:44
ae49f45694333e9ca5064cfef20c95339d30c7c469fdd3144ca99f3a551bbe93,gunings,Bash,ls,,,ls ~/misc,,"cat.out
copied_goodbye.txt
hello_goodbye.txt
ls.out
misc_child",2023-03-30:19:44
ae49f45694333e9ca5064cfef20c95339d30c7c469fdd3144ca99f3a551bbe93,gunings,Bash,cd,,,cd misc,,,2023-03-30:19:45
ae49f45694333e9ca5064cfef20c95339d30c7c469fdd3144ca99f3a551bbe93,gunings,Bash,mv,,,mv misc_child renamed_misc_child,,,2023-03-30:19:45
ae49f45694333e9ca5064cfef20c95339d30c7c469fdd3144ca99f3a551bbe93,gunings,Bash,ln,,,ln -s renamed_misc_child linked_misc_child,,,2023-03-30:19:46
ae49f45694333e9ca5064cfef20c95339d30c7c469fdd3144ca99f3a551bbe93,gunings,Bash,mkdir,,,mkdir renamed_misc_child/misc_child_another_child,,,2023-03-30:19:47
ae49f45694333e9ca5064cfef20c95339d30c7c469fdd3144ca99f3a551bbe93,gunings,Bash,ls,,,ls,,"cat.out
copied_goodbye.txt
hello_goodbye.txt
linked_misc_child
ls.out
renamed_misc_child",2023-03-30:19:48
ae49f45694333e9ca5064cfef20c95339d30c7c469fdd3144ca99f3a551bbe93,gunings,Bash,ls,,,ls linked_misc_child,,"copied_goodbye.txt
echo.out
echo_output.txt
goodbye.txt
misc_child_another_child
misc_child_child
renamed_goodbye.txt",2023-03-30:19:48
ae49f45694333e9ca5064cfef20c95339d30c7c469fdd3144ca99f3a551bbe93,gunings,Bash,pwd,,,pwd,,/home/jovyan/misc,2023-03-30:19:48
ae49f45694333e9ca5064cfef20c95339d30c7c469fdd3144ca99f3a551bbe93,gunings,Bash,rm,,-i,,,,2023-03-30:19:49
ae49f45694333e9ca5064cfef20c95339d30c7c469fdd3144ca99f3a551bbe93,gunings,Bash,rm,,-i,,,,2023-03-30:19:50
ae49f45694333e9ca5064cfef20c95339d30c7c469fdd3144ca99f3a551bbe93,gunings,Bash,rm,,-i,,,,2023-03-30:19:50
ae49f45694333e9ca5064cfef20c95339d30c7c469fdd3144ca99f3a551bbe93,gunings,Bash,/bin/ls,,,/bin/ls RNA_SEQ_SAMPLES,/bin/ls: cannot access 'RNA_SEQ_SAMPLES': No such file or directory,,2023-03-30:19:51
ae49f45694333e9ca5064cfef20c95339d30c7c469fdd3144ca99f3a551bbe93,gunings,Bash,/usr/bin/which,,,/usr/bin/which ls,,/usr/bin/ls,2023-03-30:19:51
ae49f45694333e9ca5064cfef20c95339d30c7c469fdd3144ca99f3a551bbe93,gunings,Bash,export,,,"export PATH=""$PATH:$HOME/bin""",,,2023-03-30:19:52
ae49f45694333e9ca5064cfef20c95339d30c7c469fdd3144ca99f3a551bbe93,gunings,Bash,cd,,,cd,,,2023-03-30:19:53
ae49f45694333e9ca5064cfef20c95339d30c7c469fdd3144ca99f3a551bbe93,gunings,Bash,ls,,,ls,,"copied_hello.txt
data-store
hello.txt
linked_hello.txt
link_test
misc
stderr.txt
SuperShell
work",2023-03-30:19:53
ae49f45694333e9ca5064cfef20c95339d30c7c469fdd3144ca99f3a551bbe93,gunings,Bash,cd,,,cd work,,,2023-03-30:19:53
ae49f45694333e9ca5064cfef20c95339d30c7c469fdd3144ca99f3a551bbe93,gunings,Bash,ls,,,ls,,,2023-03-30:19:53
ae49f45694333e9ca5064cfef20c95339d30c7c469fdd3144ca99f3a551bbe93,gunings,Bash,mkdir,,,mkdir Bash,,,2023-03-30:19:53
ae49f45694333e9ca5064cfef20c95339d30c7c469fdd3144ca99f3a551bbe93,gunings,Bash,cd,,,cd Bash,,,2023-03-30:19:53
ae49f45694333e9ca5064cfef20c95339d30c7c469fdd3144ca99f3a551bbe93,gunings,Bash,ls,,,ls ~/data-store/data/input/Discovery,,"FilteredSortedOutput
RNASequenceOutput
TSVFiles
UncompressedSamples",2023-03-30:19:53
ae49f45694333e9ca5064cfef20c95339d30c7c469fdd3144ca99f3a551bbe93,gunings,Bash,ls,,,ls ~/data-store/data/input/Discovery/TSVFiles,,"A_1_abundance.tsv
A_2_abundance.tsv
B_1_abundance.tsv
B_2_abundance.tsv",2023-03-30:19:54
ae49f45694333e9ca5064cfef20c95339d30c7c469fdd3144ca99f3a551bbe93,gunings,Bash,mkdir,,,mkdir TSVFiles,,,2023-03-30:19:55
ae49f45694333e9ca5064cfef20c95339d30c7c469fdd3144ca99f3a551bbe93,gunings,Bash,cd,,,cd TSVFiles,,,2023-03-30:19:55
ae49f45694333e9ca5064cfef20c95339d30c7c469fdd3144ca99f3a551bbe93,gunings,Bash,ln,,,ln -s A_1_abundance.tsv ~/data-store/data/input/Discovery/TSVFiles/A_1_abundance.tsv,ln: failed to create symbolic link '/home/jovyan/data-store/data/input/Discovery/TSVFiles/A_1_abundance.tsv': File exists,,2023-03-30:19:56
ae49f45694333e9ca5064cfef20c95339d30c7c469fdd3144ca99f3a551bbe93,gunings,Bash,ls,,~/data-store/data/input/Discovery/TSVFiles/A_1_abundance.tsv,ls ~/data-store/data/input/Discovery/TSVFiles/A_1_abundance.tsv A_1_abundance.tsv,ls: cannot access 'A_1_abundance.tsv': No such file or directory,/home/jovyan/data-store/data/input/Discovery/TSVFiles/A_1_abundance.tsv,2023-03-30:19:56
ae49f45694333e9ca5064cfef20c95339d30c7c469fdd3144ca99f3a551bbe93,gunings,Bash,ln,,,ln -s ~/data-store/data/input/Discovery/TSVFiles/A_1_abundance.tsv A_1_abundance.tsv,,,2023-03-30:19:57
ae49f45694333e9ca5064cfef20c95339d30c7c469fdd3144ca99f3a551bbe93,gunings,Bash,ls,,,ls -l A_1_abundance.tsv,,lrwxrwxrwx 1 jovyan users 71 Mar 30 19:57 A_1_abundance.tsv -> /home/jovyan/data-store/data/input/Discovery/TSVFiles/A_1_abundance.tsv,2023-03-30:19:57
2e123e766d95c82542c279d77c559c8674d147874d538bb576ebb6f9d29fada5,treesandwich4182,Bash,echo,,,echo yeah ok,,yeah ok,2024-01-04:20:59
2e123e766d95c82542c279d77c559c8674d147874d538bb576ebb6f9d29fada5,treesandwich4182,Bash,ls,,,ls /home/jovyan/,,"data-store
stderr.txt
stdout.txt
SuperShell
work",2024-01-04:20:59
2e123e766d95c82542c279d77c559c8674d147874d538bb576ebb6f9d29fada5,treesandwich4182,Bash,ls,,,ls,,"data-store
stderr.txt
stdout.txt
SuperShell
work",2024-01-04:20:59
2e123e766d95c82542c279d77c559c8674d147874d538bb576ebb6f9d29fada5,treesandwich4182,Bash,ls,,.,ls .,,"data-store
stderr.txt
stdout.txt
SuperShell
work",2024-01-04:20:59
2e123e766d95c82542c279d77c559c8674d147874d538bb576ebb6f9d29fada5,treesandwich4182,Bash,ls,,..,ls ..,,"jovyan
shiny",2024-01-04:20:59
2e123e766d95c82542c279d77c559c8674d147874d538bb576ebb6f9d29fada5,treesandwich4182,Bash,ls,,..jovyan,ls ..jovyan,ls: cannot access '..jovyan': No such file or directory,,2024-01-04:21:00
2e123e766d95c82542c279d77c559c8674d147874d538bb576ebb6f9d29fada5,treesandwich4182,Bash,ls,,,ls /home/jovyan/data-store/data/input/RNA_SEQ_SAMPLES,,"Drug_A
Drug_B",2024-01-04:21:00
2e123e766d95c82542c279d77c559c8674d147874d538bb576ebb6f9d29fada5,treesandwich4182,Bash,ls,,./data-store/data/input/RNA_SEQ_SAMPLES,ls ./data-store/data/input/RNA_SEQ_SAMPLES,,"Drug_A
Drug_B",2024-01-04:21:00
2e123e766d95c82542c279d77c559c8674d147874d538bb576ebb6f9d29fada5,treesandwich4182,Bash,ls,,stderr.txt,ls stderr.txt,,stderr.txt,2024-01-04:21:01
2e123e766d95c82542c279d77c559c8674d147874d538bb576ebb6f9d29fada5,treesandwich4182,Bash,ls,,,ls data-store/data/input/Discovery/,,"FilteredSortedOutput
RNASequenceOutput
TSVFiles
UncompressedSamples",2024-01-04:21:02
2e123e766d95c82542c279d77c559c8674d147874d538bb576ebb6f9d29fada5,treesandwich4182,Bash,ls,,,ls -l data-store/data/input/Discovery/,,"total 0
dr-x------ 0 jovyan jovyan 0 Jan 4 20:51 FilteredSortedOutput
dr-x------ 0 jovyan jovyan 0 Jan 4 20:51 RNASequenceOutput
dr-x------ 0 jovyan jovyan 0 Jan 4 20:51 TSVFiles
dr-x------ 0 jovyan jovyan 0 Jan 4 20:51 UncompressedSamples",2024-01-04:21:02
2e123e766d95c82542c279d77c559c8674d147874d538bb576ebb6f9d29fada5,treesandwich4182,Bash,ls,,,ls -l data-store/data/input/Discovery/TSVFiles,,"total 24272
-r-x------ 0 jovyan jovyan 6237689 Jan 4 20:00 A_1_abundance.tsv
-r-x------ 0 jovyan jovyan 6135948 Jan 4 20:00 A_2_abundance.tsv
-r-x------ 0 jovyan jovyan 6237909 Jan 4 20:00 B_1_abundance.tsv
-r-x------ 0 jovyan jovyan 6237909 Jan 4 20:00 B_2_abundance.tsv",2024-01-04:21:02
2e123e766d95c82542c279d77c559c8674d147874d538bb576ebb6f9d29fada5,treesandwich4182,Bash,history,,,history,," 1 sinfo
 2 echo yeah ok
 3 ls /home/jovyan/
 4 ls
 5 ls .
 6 ls ..
 7 ls ..jovyan
 8 sinfo
 9 shelp
 10 ls /home/jovyan/data-store/data/input/RNA_SEQ_SAMPLES
 11 
 12 ls ./data-store/data/input/RNA_SEQ_SAMPLES
 13 ls stderr.txt
 14 ls data-store/data/input/Discovery/
 15 ls -l data-store/data/input/Discovery/
 16 ls -l data-store/data/input/Discovery/TSVFiles
 17 history",2024-01-04:21:03
2e123e766d95c82542c279d77c559c8674d147874d538bb576ebb6f9d29fada5,treesandwich4182,Bash,ls,,,ls -l stderr.txt,,-rw-r--r-- 1 jovyan users 0 Jan 4 21:05 stderr.txt,2024-01-04:21:05
2e123e766d95c82542c279d77c559c8674d147874d538bb576ebb6f9d29fada5,treesandwich4182,Bash,ls,,,ls -l ./data-store/data/input/RNA_SEQ_SAMPLES/ stderr.txt,,"-rw-r--r-- 1 jovyan users 0 Jan 4 21:05 stderr.txt

./data-store/data/input/RNA_SEQ_SAMPLES/:
total 0
dr-x------ 0 jovyan jovyan 0 May 29 2020 Drug_A
dr-x------ 0 jovyan jovyan 0 May 29 2020 Drug_B",2024-01-04:21:05
2e123e766d95c82542c279d77c559c8674d147874d538bb576ebb6f9d29fada5,treesandwich4182,Bash,ls,,,ls -l -R ./data-store/data/input/RNA_SEQ_SAMPLES/,,"./data-store/data/input/RNA_SEQ_SAMPLES/:
total 0
dr-x------ 0 jovyan jovyan 0 May 29 2020 Drug_A
dr-x------ 0 jovyan jovyan 0 May 29 2020 Drug_B

./data-store/data/input/RNA_SEQ_SAMPLES/Drug_A:
total 9024
-r-x------ 0 jovyan jovyan 3677295 May 20 2020 Drug_A_1.fastq
-r-x------ 0 jovyan jovyan 804307 May 20 2020 Drug_A_1.fastq.gz
-r-x------ 0 jovyan jovyan 3978812 May 22 2020 Drug_A_2.fastq
-r-x------ 0 jovyan jovyan 772800 May 20 2020 Drug_A_2.fastq.gz

./data-store/data/input/RNA_SEQ_SAMPLES/Drug_B:
total 9392
-r-x------ 0 jovyan jovyan 3978812 May 20 2020 Drug_B_1.fastq
-r-x------ 0 jovyan jovyan 827189 May 22 2020 Drug_B_1.fastq.gz
-r-x------ 0 jovyan jovyan 3978812 May 20 2020 Drug_B_2.fastq
-r-x------ 0 jovyan jovyan 827189 May 22 2020 Drug_B_2.fastq.gz",2024-01-04:21:05
2e123e766d95c82542c279d77c559c8674d147874d538bb576ebb6f9d29fada5,treesandwich4182,Bash,pwd,,,pwd,,/home/jovyan,2024-01-04:21:07
2e123e766d95c82542c279d77c559c8674d147874d538bb576ebb6f9d29fada5,treesandwich4182,Bash,cd,,,cd data-store/data/input/RNA_SEQ_SAMPLES/,,,2024-01-04:21:07
2e123e766d95c82542c279d77c559c8674d147874d538bb576ebb6f9d29fada5,treesandwich4182,Bash,pwd,,,pwd,,/home/jovyan/data-store/data/input/RNA_SEQ_SAMPLES,2024-01-04:21:07
2e123e766d95c82542c279d77c559c8674d147874d538bb576ebb6f9d29fada5,treesandwich4182,Bash,ls,,,ls,,"Drug_A
Drug_B",2024-01-04:21:08
2e123e766d95c82542c279d77c559c8674d147874d538bb576ebb6f9d29fada5,treesandwich4182,Bash,cd,,,cd Drug_A,,,2024-01-04:21:08
2e123e766d95c82542c279d77c559c8674d147874d538bb576ebb6f9d29fada5,treesandwich4182,Bash,ls,,,ls,,"Drug_A_1.fastq
Drug_A_1.fastq.gz
Drug_A_2.fastq
Drug_A_2.fastq.gz",2024-01-04:21:08
2e123e766d95c82542c279d77c559c8674d147874d538bb576ebb6f9d29fada5,treesandwich4182,Bash,cd,,..,cd ..,,,2024-01-04:21:08
2e123e766d95c82542c279d77c559c8674d147874d538bb576ebb6f9d29fada5,treesandwich4182,Bash,pwd,,,pwd,,/home/jovyan/data-store/data/input/RNA_SEQ_SAMPLES,2024-01-04:21:08
2e123e766d95c82542c279d77c559c8674d147874d538bb576ebb6f9d29fada5,treesandwich4182,Bash,cd,,,cd /home/jovyan/data-store/data/input/RNA_SEQ_SAMPLES/Drug_B,,,2024-01-04:21:09
2e123e766d95c82542c279d77c559c8674d147874d538bb576ebb6f9d29fada5,treesandwich4182,Bash,ls,,,ls,,"Drug_B_1.fastq
Drug_B_1.fastq.gz
Drug_B_2.fastq
Drug_B_2.fastq.gz",2024-01-04:21:09
2e123e766d95c82542c279d77c559c8674d147874d538bb576ebb6f9d29fada5,treesandwich4182,Bash,pwd,,,pwd,,/home/jovyan/data-store/data/input/RNA_SEQ_SAMPLES/Drug_B,2024-01-04:21:09
2e123e766d95c82542c279d77c559c8674d147874d538bb576ebb6f9d29fada5,treesandwich4182,Bash,cd,,,cd,,,2024-01-04:21:09
2e123e766d95c82542c279d77c559c8674d147874d538bb576ebb6f9d29fada5,treesandwich4182,Bash,which,,,which ls,,/usr/bin/ls,2024-01-04:21:10
2e123e766d95c82542c279d77c559c8674d147874d538bb576ebb6f9d29fada5,treesandwich4182,Bash,which,,,which cd,,,2024-01-04:21:11
2e123e766d95c82542c279d77c559c8674d147874d538bb576ebb6f9d29fada5,treesandwich4182,Bash,cd,,,cd data-store/,,,2024-01-04:21:11
2e123e766d95c82542c279d77c559c8674d147874d538bb576ebb6f9d29fada5,treesandwich4182,Bash,ls,,,ls,,"data
home
user",2024-01-04:21:11
2e123e766d95c82542c279d77c559c8674d147874d538bb576ebb6f9d29fada5,treesandwich4182,Bash,cd,,,cd user/treesandwich4182/,,,2024-01-04:21:11
2e123e766d95c82542c279d77c559c8674d147874d538bb576ebb6f9d29fada5,treesandwich4182,Bash,ls,,,ls,,,2024-01-04:21:11
2e123e766d95c82542c279d77c559c8674d147874d538bb576ebb6f9d29fada5,treesandwich4182,Bash,cd,,...,cd ...,/home/jovyan/.offline.sh: line 354: cd: ...: No such file or directory,,2024-01-04:21:11
2e123e766d95c82542c279d77c559c8674d147874d538bb576ebb6f9d29fada5,treesandwich4182,Bash,cd,,..,cd ..,,,2024-01-04:21:11
2e123e766d95c82542c279d77c559c8674d147874d538bb576ebb6f9d29fada5,treesandwich4182,Bash,cd,,..,cd ..,,,2024-01-04:21:11
2e123e766d95c82542c279d77c559c8674d147874d538bb576ebb6f9d29fada5,treesandwich4182,Bash,ls,,,ls,,"data
home
user",2024-01-04:21:11
2e123e766d95c82542c279d77c559c8674d147874d538bb576ebb6f9d29fada5,treesandwich4182,Bash,cd,,,cd,,,2024-01-04:21:11
2e123e766d95c82542c279d77c559c8674d147874d538bb576ebb6f9d29fada5,treesandwich4182,Bash,ls,,,ls,,"allsuggestions.txt
data-store
numberedsuggestions.txt
stderr.txt
stdout.txt
SuperShell
tmpsuggestions.txt
work",2024-01-04:21:11
2e123e766d95c82542c279d77c559c8674d147874d538bb576ebb6f9d29fada5,treesandwich4182,Bash,cd,,,cd data-store/data/input/Discovery/,,,2024-01-04:21:12
2e123e766d95c82542c279d77c559c8674d147874d538bb576ebb6f9d29fada5,treesandwich4182,Bash,cd,,..,cd ..,,,2024-01-04:21:12
2e123e766d95c82542c279d77c559c8674d147874d538bb576ebb6f9d29fada5,treesandwich4182,Bash,cd,,,cd RNA_SEQ_SAMPLES/,,,2024-01-04:21:12
2e123e766d95c82542c279d77c559c8674d147874d538bb576ebb6f9d29fada5,treesandwich4182,Bash,cd,,,cd Drug_A,,,2024-01-04:21:12
2e123e766d95c82542c279d77c559c8674d147874d538bb576ebb6f9d29fada5,treesandwich4182,Bash,cd,,../Drug_B,cd ../Drug_B,,,2024-01-04:21:13
2e123e766d95c82542c279d77c559c8674d147874d538bb576ebb6f9d29fada5,treesandwich4182,Bash,ls,,,ls -a,,".
..
Drug_B_1.fastq
Drug_B_1.fastq.gz
Drug_B_2.fastq
Drug_B_2.fastq.gz",2024-01-04:21:13
2e123e766d95c82542c279d77c559c8674d147874d538bb576ebb6f9d29fada5,treesandwich4182,Bash,cd,,./../Drug_a,cd ./../Drug_a,/home/jovyan/.offline.sh: line 354: cd: ./../Drug_a: No such file or directory,,2024-01-04:21:13
2e123e766d95c82542c279d77c559c8674d147874d538bb576ebb6f9d29fada5,treesandwich4182,Bash,cd,,./../Drug_A,cd ./../Drug_A,,,2024-01-04:21:13
2e123e766d95c82542c279d77c559c8674d147874d538bb576ebb6f9d29fada5,treesandwich4182,Bash,cd,,..,cd ..,,,2024-01-04:21:13
2e123e766d95c82542c279d77c559c8674d147874d538bb576ebb6f9d29fada5,treesandwich4182,Bash,cd,,..,cd ..,,,2024-01-04:21:13
2e123e766d95c82542c279d77c559c8674d147874d538bb576ebb6f9d29fada5,treesandwich4182,Bash,cd,,..,cd ..,,,2024-01-04:21:13
2e123e766d95c82542c279d77c559c8674d147874d538bb576ebb6f9d29fada5,treesandwich4182,Bash,cd,,,cd output/,,,2024-01-04:21:13
2e123e766d95c82542c279d77c559c8674d147874d538bb576ebb6f9d29fada5,treesandwich4182,Bash,mkdir,,,mkdir misc,,,2024-01-04:21:13
2e123e766d95c82542c279d77c559c8674d147874d538bb576ebb6f9d29fada5,treesandwich4182,Bash,ls,,,ls,,misc,2024-01-04:21:14
2e123e766d95c82542c279d77c559c8674d147874d538bb576ebb6f9d29fada5,treesandwich4182,Bash,cd,,,cd misc/,,,2024-01-04:21:14
2e123e766d95c82542c279d77c559c8674d147874d538bb576ebb6f9d29fada5,treesandwich4182,Bash,mkdir,,,mkdir misc_child,,,2024-01-04:21:14
2e123e766d95c82542c279d77c559c8674d147874d538bb576ebb6f9d29fada5,treesandwich4182,Bash,mkdir,,,mkdir misc_child/misc_child_child,,,2024-01-04:21:14
2e123e766d95c82542c279d77c559c8674d147874d538bb576ebb6f9d29fada5,treesandwich4182,Bash,cd,,,cd misc_child/misc_child_child/,,,2024-01-04:21:15
2e123e766d95c82542c279d77c559c8674d147874d538bb576ebb6f9d29fada5,treesandwich4182,Bash,mkdir,,,mkdir misc_child_child_child,,,2024-01-04:21:15
2e123e766d95c82542c279d77c559c8674d147874d538bb576ebb6f9d29fada5,treesandwich4182,Bash,cd,,..,cd ..,,,2024-01-04:21:15
2e123e766d95c82542c279d77c559c8674d147874d538bb576ebb6f9d29fada5,treesandwich4182,Bash,cd,,..,cd ..,,,2024-01-04:21:15
2e123e766d95c82542c279d77c559c8674d147874d538bb576ebb6f9d29fada5,treesandwich4182,Bash,ls,,,ls,,misc_child,2024-01-04:21:15
2e123e766d95c82542c279d77c559c8674d147874d538bb576ebb6f9d29fada5,treesandwich4182,Bash,cd,,,cd misc_child/,,,2024-01-04:21:15
2e123e766d95c82542c279d77c559c8674d147874d538bb576ebb6f9d29fada5,treesandwich4182,Bash,cd,,,cd,,,2024-01-04:21:15
2e123e766d95c82542c279d77c559c8674d147874d538bb576ebb6f9d29fada5,treesandwich4182,Bash,ls,,,ls,,"allsuggestions.txt
data-store
numberedsuggestions.txt
stderr.txt
stdout.txt
SuperShell
tmpsuggestions.txt
work",2024-01-04:21:15
2e123e766d95c82542c279d77c559c8674d147874d538bb576ebb6f9d29fada5,treesandwich4182,Bash,cd,,,cd data-store/data/output/misc/,,,2024-01-04:21:15
2e123e766d95c82542c279d77c559c8674d147874d538bb576ebb6f9d29fada5,treesandwich4182,Bash,cd,,..,cd ..,,,2024-01-04:21:15
2e123e766d95c82542c279d77c559c8674d147874d538bb576ebb6f9d29fada5,treesandwich4182,Bash,mkdir,,,mkdir UncompressedSamples FilteredSortedOutput TSVFiles PermissionsTest RNASeqOutput bin,,,2024-01-04:21:16
2e123e766d95c82542c279d77c559c8674d147874d538bb576ebb6f9d29fada5,treesandwich4182,Bash,ls,,,ls,,"bin
FilteredSortedOutput
misc
PermissionsTest
RNASeqOutput
TSVFiles
UncompressedSamples",2024-01-04:21:16
